N° RPPS,Nom,Prénom,Spécialité,Date accréditation,OA,Nom équipe,Département,FINESS,Statut
10100172534,GUIHENEUF,Antoine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",28/12/2022,GYNERISQ,,68,680000320,Libéral
10100172534,GUIHENEUF,Antoine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",28/12/2022,GYNERISQ,,68,680000494,Libéral
10100366144,GUIJARRO CEBALLOS,Rafael,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,20/07/2023,CFAR,CFAR-100,64,640000162,Libéral et salarié
10002095940,GUILBERT,Sébastien,Chirurgie orthopédique et traumatologie ;,29/12/2021,ORTHORISQ,,45,450010079,Libéral
10002593803,GUILLAN,Thomas,Chirurgie viscérale et digestive ;,14/12/2023,FCVD,,22,220000095,Libéral et salarié
10002593803,GUILLAN,Thomas,Chirurgie viscérale et digestive ;,14/12/2023,FCVD,,22,220005599,Libéral et salarié
10100401081,GUILLAUD,Antoine,Chirurgie viscérale et digestive ;,29/12/2020,FCVD,,34,340780667,Libéral
10003104618,GUILLAUME,Antoine,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,17/12/2020,CFAR,CFAR-39,69,690031513,Libéral
10100973790,GUILLAUME,Benedicte,Radiologie et Imagerie médicale;,30/03/2023,ODPC-RIM,ODPC-RIM-60,38,380780080,Salarié
10002818630,GUILLAUME,Viviane,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",25/11/2021,GYNERISQ,,65,650780679,Libéral
10100850055,GUILLAUMOT,Marie-anne,Gastro-entérologie (activité interventionnelle) ;,01/07/2021,CEFA-HGE,CEFA-HGE-45,69,690041124,Libéral
10003126033,GUILLEM,Philippe,Chirurgie viscérale et digestive ;,25/11/2021,FCVD,,69,690780358,Libéral
10002575537,GUILLEUX,Christophe,Chirurgie orthopédique et traumatologie ;,18/02/2021,ORTHORISQ,,85,850000134,Libéral
10005171987,GUILLIBERT,Francois,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",30/03/2023,GYNERISQ,,13,130008253,Libéral
10005171987,GUILLIBERT,Francois,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",30/03/2023,GYNERISQ,,13,130786361,Libéral
10004405170,GUILLIN,Raphael,Radiologie et Imagerie médicale;,19/10/2023,ODPC-RIM,ODPC-RIM-75,35,350007084,Libéral et salarié
10004420377,GUILLO,Eric,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",17/11/2022,GYNERISQ,,94,940000805,Libéral
10002574910,GUILLO,Stéphane,Chirurgie orthopédique et traumatologie ;,15/12/2022,ORTHORISQ,,33,330780271,Libéral
10002574910,GUILLO,Stéphane,Chirurgie orthopédique et traumatologie ;,15/12/2022,ORTHORISQ,,33,750300071,Libéral
10100953537,GUILLOT-TANTAY,Cyrille,Chirurgie urologique ;,22/09/2022,AFU,AFU-22,92,920000650,Salarié
10005173702,GUILLOTREAU,Julien,Chirurgie urologique ;,03/02/2022,AFU,,31,310780259,Libéral
10100825438,GUILLOU,Johan,Chirurgie orthopédique et traumatologie ;,22/10/2020,ORTHORISQ,,45,450000195,Libéral
10100825438,GUILLOU,Johan,Chirurgie orthopédique et traumatologie ;,22/10/2020,ORTHORISQ,,45,450010079,Libéral
10100081701,GUILLOU,Matthieu,Chirurgie vasculaire ;,21/12/2023,VASCURISQ,,974,970400305,Libéral
10100081701,GUILLOU,Matthieu,Chirurgie vasculaire ;,21/12/2023,VASCURISQ,,974,970462081,Libéral
10100099885,GUILLOU,Ronan,Chirurgie orthopédique et traumatologie ;,15/06/2023,ORTHORISQ,,44,440041580,Libéral
10002676277,GUILLOUX,Matthieu,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,06/06/2024,CFAR,CFAR-119,29,290000140,Libéral
10002309234,GUINAND,Régis,Chirurgie orthopédique et traumatologie ;,31/03/2022,ORTHORISQ,,31,310780283,Libéral
10002309234,GUINAND,Régis,Chirurgie orthopédique et traumatologie ;,31/03/2022,ORTHORISQ,,31,820000057,Libéral
10000417419,GUINCESTRE,Jean-michel,Chirurgie orthopédique et traumatologie ;,29/12/2020,ORTHORISQ,,75,750300071,Libéral
10002585577,GUINEBRETIERE,Sandrine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",29/12/2020,GYNERISQ,,44,440033819,Libéral
10102279790,GUINGAND-PETIGNY DE RIVERY,Marine,Gastro-entérologie (activité interventionnelle) ;,28/03/2024,CEFA-HGE,CEFA-HGE-8,13,130043664,Libéral
10002495017,GUINIER,David,Chirurgie viscérale et digestive ;,29/12/2020,FCVD,,56,560005746,Salarié
10100110112,GUIRAUDET,Patrice,Chirurgie thoracique et cardio-vasculaire ;,23/11/2023,SFCTCV,SFCTCV-10,93,930100037,Salarié
10002037355,GUIRE,Christophe,Chirurgie orthopédique et traumatologie ;,29/12/2020,ORTHORISQ,,37,370000085,Libéral
10000588607,GUISCHARD-PIERROT,Frederique,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,23/11/2023,CFAR,CFAR-102,94,940813033,Libéral
10100748127,GUISSOU,Sonny isaac,Chirurgie orthopédique et traumatologie ;,23/06/2022,ORTHORISQ,,77,770300010,Libéral et salarié
10100748127,GUISSOU,Sonny isaac,Chirurgie orthopédique et traumatologie ;,23/06/2022,ORTHORISQ,,77,940100027,Libéral et salarié
10004625900,GUITTON,Vincent,Radiologie et Imagerie médicale;,12/09/2024,ODPC-RIM,ODPC-RIM-22,44,440033819,Libéral
10100521284,GUIVARCH,Elise,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,30/03/2023,CFAR,CFAR-46,94,940300031,Libéral
10004400494,GURRIET,Brice,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",18/01/2024,GYNERISQ,GYNERISQ-29,13,130783327,Libéral
10100651909,GURSCHI,Mihail,Neurochirurgie ;,18/01/2024,Collège de Neurochirurgie,Collège de Neurochirurgie-08,42,420785354,Libéral et salarié
10002436474,GURY,Jean françois,Chirurgie viscérale et digestive ;,17/11/2022,FCVD,,68,680000494,Libéral
10101117652,GUST,Lucile,Chirurgie thoracique et cardio-vasculaire ;,20/07/2023,SFCTCV,SFCTCV-08,13,130781289,Libéral
10100708303,GUTIERREZ,Israel,Chirurgie viscérale et digestive ;,30/03/2023,FCVD,,09,090781774,Libéral et salarié
10002241395,GUTTILLA,Jean-charles,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",26/11/2020,GYNERISQ,,86,860780311,Libéral
10100956662,GUYADER,Jean marie,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,23/11/2023,CFAR,CFAR-96,69,690793468,Libéral
10002774205,GUYARD,Henri,Chirurgie orthopédique et traumatologie ;,23/06/2022,ORTHORISQ,,33,330780263,Libéral
10100474641,GUYOMARD,Aurelie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",29/12/2021,GYNERISQ,,21,210012670,Libéral
10100289288,GUYOT,Anne,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",28/12/2022,GYNERISQ,GYNERISQ-2,31,310026083,Libéral
10003909081,GUYOT,Laurent,Chirurgie maxillo-faciale et stomatologie ; Chirurgie maxillo-faciale ; Stomatologie (activité chirurgicale) ;,31/03/2022,MAXILLORISQ,,13,130783236,Libéral et salarié
10002675147,GUYOT,Xavier,Chirurgie orthopédique et traumatologie ;,23/09/2021,ORTHORISQ,,29,290000140,Libéral
10004038278,GUZMAN,Adriana,"Chirurgie plastique, reconstructrice et esthétique ;",06/05/2021,PLASTIRISQ,,75,750000820,Libéral
10004038278,GUZMAN,Adriana,"Chirurgie plastique, reconstructrice et esthétique ;",06/05/2021,PLASTIRISQ,,75,750300592,Libéral
10100307502,GYORI,Elena,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,23/06/2022,CFAR,CFAR-64,75,750150104,Salarié
10002815693,HA,Jean-christophe,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,01/07/2021,CFAR,CFAR-51,33,330780503,Libéral et salarié
10002815693,HA,Jean-christophe,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,01/07/2021,CFAR,CFAR-51,33,330781360,Libéral et salarié
10002435823,HAAKMEESTER,Serge,"Chirurgie plastique, reconstructrice et esthétique ;",29/12/2020,PLASTIRISQ,,83,830100418,Libéral
10100028108,HAARDT,Vanessa,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,13/10/2022,CFAR,CFAR-67,84,840000640,Libéral
10100028108,HAARDT,Vanessa,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,13/10/2022,CFAR,CFAR-67,84,840013445,Libéral
10100714590,HAAS,Emmanuel,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,17/11/2022,CFAR,CFAR-9,68,680000494,Libéral
10108250928,HABA,Foromo,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",21/12/2023,GYNERISQ,,59,590000592,Salarié
10100745255,HABBASSI,Hanene,Gastro-entérologie (activité interventionnelle) ;,11/05/2023,CEFA-HGE,CEFA-HGE-7,78,780000311,Libéral et salarié
10100694859,HABERLAY,Marc,Radiologie et Imagerie médicale;,21/01/2021,ODPC-RIM,ODPC-RIM-38,59,590782215,Salarié
10003989695,HABERSTICH,Renaud,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",23/06/2022,GYNERISQ,,74,740785357,Libéral
10100914158,HABERT,Paul,Radiologie et Imagerie médicale;,31/03/2022,ODPC-RIM,,13,130783293,Salarié
10002244704,HABI,Karim,Chirurgie vasculaire ;,21/10/2021,VASCURISQ,,62,620003202,Libéral et salarié
10005061428,HABIB,Paul,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",17/12/2020,GYNERISQ,,62,620100099,Libéral
10102001418,HABIBEH,Hussein,Chirurgie viscérale et digestive ;,12/09/2024,FCVD,,34,340780667,Libéral
10100031334,HABRE,Jihad,Chirurgie viscérale et digestive ;,01/07/2021,FCVD,,06,060780517,Libéral
10101698040,HABRIAL,Pierre,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,17/11/2022,CFAR,CFAR-54,49,490014909,Libéral
10100589430,HACCOURT,Fabian,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",21/12/2023,GYNERISQ,,59,590813507,Libéral
10003254231,HACINI,Sohria,Chirurgie orthopédique et traumatologie ;,23/09/2021,ORTHORISQ,,42,420780504,Libéral et salarié
10003284378,HACQUIN,Francois,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",28/12/2022,GYNERISQ,,06,060020153,Libéral
10100292225,HADARCA,Florin,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,15/12/2022,CFAR,CFAR-82,45,450000245,Libéral
10003100731,HADDAD,Mahieddine,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,23/11/2023,CFAR,CFAR-88,69,690041124,Libéral
10003916748,HADDAD,Olivier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",16/02/2023,GYNERISQ,,13,130784713,Libéral
10100293082,HADDAD,Samuel,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",26/12/2019,GYNERISQ,,83,830100434,Libéral
10100042521,HADDAD,Zied,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,13/10/2022,CFAR,,94,930300264,Libéral et salarié
10100333243,HADDAM,Malik,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,03/02/2022,CFAR,CFAR-40,13,130785652,Libéral
10002091261,HADDY,Adam,Chirurgie orthopédique et traumatologie ;,16/07/2020,ORTHORISQ,,58,180000358,Libéral
10002091261,HADDY,Adam,Chirurgie orthopédique et traumatologie ;,16/07/2020,ORTHORISQ,,58,450012968,Libéral
10000874007,HADIDA,Salomon,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,31/03/2022,CFAR,,91,910300359,Libéral
10000874007,HADIDA,Salomon,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,31/03/2022,CFAR,,91,940300445,Libéral
10100126241,HADJ-CHAIB,Abed,Chirurgie orthopédique et traumatologie ;,18/07/2024,ORTHORISQ,,42,420780504,Libéral
10100126241,HADJ-CHAIB,Abed,Chirurgie orthopédique et traumatologie ;,18/07/2024,ORTHORISQ,,42,420782591,Libéral
10002579026,HADJADJE,Franck,Chirurgie orthopédique et traumatologie ;,29/12/2021,ORTHORISQ,,49,490014909,Libéral
10001999753,HADJAJ,Jalila,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",28/12/2022,GYNERISQ,,72,720000231,Libéral
10100978005,HADZIC,Mirza,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,19/10/2023,CFAR,CFAR-19,33,330780479,Libéral
10100797660,HAEN,Thomas-xavier,Chirurgie orthopédique et traumatologie ;,30/03/2023,ORTHORISQ,,92,750300774,Libéral
10100797660,HAEN,Thomas-xavier,Chirurgie orthopédique et traumatologie ;,30/03/2023,ORTHORISQ,,92,920300936,Libéral
10002448917,HAEUSSER,Jean louis,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",15/07/2021,GYNERISQ,,68,680000320,Libéral
10002448917,HAEUSSER,Jean louis,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",15/07/2021,GYNERISQ,,68,680000494,Libéral
10005166052,HAFEZ,Mohamed,Chirurgie orthopédique et traumatologie ;,15/02/2024,ORTHORISQ,,69,690780655,Libéral
10100686756,HAGEGE KUPERSZTYCH,Elisa,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,29/12/2020,CFAR,,95,950000539,Libéral
10002176179,HAGRY,Olivier,Chirurgie thoracique et cardio-vasculaire ;,14/09/2023,SFCTCV,,71,710780917,Libéral
10004001086,HAIDAR,Naef,Chirurgie orthopédique et traumatologie ;,26/11/2020,ORTHORISQ,,62,620000323,Libéral et salarié
10101081072,HAILLOTTE,Gregory,Chirurgie orthopédique et traumatologie ;,17/11/2022,ORTHORISQ,,92,920300597,Libéral
10003727111,HAINAUT,Françoise,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",12/09/2024,GYNERISQ,,75,750300410,Libéral
10100280402,HAINEAUX,Paul arthur,Gastro-entérologie (activité interventionnelle) ;,01/07/2021,CEFA-HGE,,86,860000223,Salarié
10100134757,HAJ IBRAHIM ALNACHIF,Abdul jabar,Chirurgie orthopédique et traumatologie ;,29/12/2020,ORTHORISQ,,43,430000117,Libéral et salarié
10100037620,HAJJ CHAHINE,Jamil,Chirurgie thoracique et cardio-vasculaire ;,19/10/2023,SFCTCV,SFCTCV-09,86,860010552,Salarié
10004055678,HALABI,Armand,"Chirurgie plastique, reconstructrice et esthétique ;",22/09/2022,PLASTIRISQ,,,750300550,Libéral et salarié
10004055678,HALABI,Armand,"Chirurgie plastique, reconstructrice et esthétique ;",22/09/2022,PLASTIRISQ,,,750300592,Libéral et salarié
10004055678,HALABI,Armand,"Chirurgie plastique, reconstructrice et esthétique ;",22/09/2022,PLASTIRISQ,,,920100047,Libéral et salarié
10003942397,HALBOUT,Patrick,Chirurgie orthopédique et traumatologie ;,23/09/2021,ORTHORISQ,,21,210012670,Libéral
10003257747,HALCHINI,Constantin,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,23/11/2023,CFAR,CFAR-20,34,340015502,Libéral
10001150688,HALIMI,Bruno,Chirurgie viscérale et digestive ;,16/12/2021,FCVD,,75,750100075,Libéral et salarié
10001150688,HALIMI,Bruno,Chirurgie viscérale et digestive ;,16/12/2021,FCVD,,75,750300139,Libéral et salarié
10001150688,HALIMI,Bruno,Chirurgie viscérale et digestive ;,16/12/2021,FCVD,,75,940300064,Libéral et salarié
10002257268,HALIMI,Patrice,Chirurgie infantile ;,15/02/2024,OA CHIRPED,,13,130786361,Libéral
10002151529,HALLONET,Denis,Chirurgie orthopédique et traumatologie ;,29/12/2020,ORTHORISQ,,21,210012670,Libéral
10100649150,HAMACHE,Salim,Chirurgie orthopédique et traumatologie ;,12/09/2024,ORTHORISQ,,11,110780483,Libéral
10002829637,HAMADOU OUSSEINI,Ismaël,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",21/12/2023,GYNERISQ,GYNERISQ-27,33,330782582,Libéral
10002093945,HAMARD,Franck,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,16/12/2021,CFAR,CFAR-54,49,490000304,Libéral
10100249233,HAMATI,Samer,Chirurgie viscérale et digestive ;,15/02/2024,FCVD,,02,020010047,Libéral
10002563848,HAMDAI,Jamal,Chirurgie orthopédique et traumatologie ;,31/03/2022,ORTHORISQ,,72,720000033,Libéral et salarié
10100945590,HAMDAOUI,Ismahane,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,23/06/2022,CFAR,CFAR-64,75,750150104,Salarié
10100229995,HAMDI,Sarah,Chirurgie thoracique et cardio-vasculaire ;,27/05/2021,SFCTCV,,93,920000684,Salarié
10100229995,HAMDI,Sarah,Chirurgie thoracique et cardio-vasculaire ;,27/05/2021,SFCTCV,,93,930000286,Salarié
10100229995,HAMDI,Sarah,Chirurgie thoracique et cardio-vasculaire ;,27/05/2021,SFCTCV,,93,930000302,Salarié
10100229995,HAMDI,Sarah,Chirurgie thoracique et cardio-vasculaire ;,27/05/2021,SFCTCV,,93,930100037,Salarié
10100837417,HAMED,Sami,Chirurgie viscérale et digestive ;,01/07/2021,FCVD,,13,130014228,Libéral
10002590460,HAMEL,Olivier,Neurochirurgie ;,23/11/2023,Collège de Neurochirurgie,Collège de Neurochirurgie-1,31,310781000,Libéral
10002111929,HAMEL,Philippe,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",22/10/2020,GYNERISQ,,44,440033819,Libéral
10002672623,HAMELIN,Karine,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,06/06/2024,CFAR,,35,3500000XX,Libéral
10100413326,HAMIDAOUI,Nourredine,Chirurgie viscérale et digestive ;,06/05/2021,FCVD,,83,830100434,Libéral
10003955464,HAMM,Alexandre,Chirurgie viscérale et digestive ;,12/09/2024,FCVD,,06,060780590,Libéral
10100526846,HAMM,Julie-amandine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",28/12/2022,GYNERISQ,GYNERISQ-10,51,510000193,Libéral
10100526846,HAMM,Julie-amandine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",28/12/2022,GYNERISQ,GYNERISQ-10,51,510024979,Libéral
10001534642,HAMMAMI,Adel,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,18/07/2024,CFAR,CFAR-116,69,690782842,Libéral
10003749354,HAMMOUD,Renaud,Chirurgie viscérale et digestive ;,01/07/2021,FCVD,,93,930300082,Libéral
10100252872,HAMOU,Cynthia,"Chirurgie plastique, reconstructrice et esthétique ;",23/11/2023,PLASTIRISQ,,38,380780288,Libéral
10100252872,HAMOU,Cynthia,"Chirurgie plastique, reconstructrice et esthétique ;",23/11/2023,PLASTIRISQ,,38,380786442,Libéral
10005185557,HAMOU-PLOTKINE,Laurence,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",29/12/2021,GYNERISQ,,92,920300761,Libéral
10100206407,HAMOUD,Jamal,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,28/03/2024,CFAR,CFAR-27,68,680000395,Salarié
10100752889,HAMOUDA,Sophie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",15/12/2022,GYNERISQ,GYNERISQ-20,32,320000086,Salarié
10100319903,HAMOUI,Majd,Chirurgie viscérale et digestive ;,06/06/2024,FCVD,,34,340780667,Libéral
10100319903,HAMOUI,Majd,Chirurgie viscérale et digestive ;,06/06/2024,FCVD,,34,340780725,Libéral
10004038906,HAMOUSZ,Cristian,Chirurgie orthopédique et traumatologie ;,14/12/2023,ORTHORISQ,,90,900000035,Libéral
10003787099,HAMPEL,Christophe,"Chirurgie plastique, reconstructrice et esthétique ;",03/02/2022,PLASTIRISQ,,57,570000356,Libéral
